position,accelValues,Velocity,prevVelocityVal,prevAccelVal,dT
0.001121527367869939,-5.1222477,0.13762417948045982,0.1865498520849721,-4.6709476,0.00999176899995291
0.0005679869866677609,-5.4532976,0.08434987003155689,0.13762417948045982,-5.1222477,0.010075000000028922
-0.00021459864452766798,-5.8954473,0.018972809149240752,0.08434987003155689,-5.4532976,0.011521461000029376
-0.0006529357654222754,-6.1950016,-0.031877763040077244,0.018972809149240752,-5.8954473,0.00841169299997091
-0.0013920314787702662,-6.556498,-0.09957105602161928,-0.031877763040077244,-6.1950016,0.010617306999961329
-0.002001288274032781,-6.913596,-0.16279605380275997,-0.09957105602161928,-6.556498,0.009387462000063351
-0.002713367795952131,-7.0105686,-0.23296206354314186,-0.16279605380275997,-6.913596,0.010078307999947356
-0.003410680024967194,-7.0952864,-0.30288152832548143,-0.23296206354314186,-7.0105686,0.009913537999977962
-0.004106401411531825,-6.9575353,-0.3731440137249011,-0.30288152832548143,-7.0952864,0.009999769000046399
-0.004734832528588195,-6.283248,-0.43935353107640496,-0.3731440137249011,-6.9575353,0.010000846000025376
-0.005248546427608456,-5.0898113,-0.49648259725427507,-0.43935353107640496,-6.283248,0.01004638500000965
-0.005638166152894019,-3.9232507,-0.5413922606864542,-0.49648259725427507,-5.0898113,0.009965461999968284
-0.0059497282298195415,-3.0994349,-0.5765972539727215,-0.5413922606864542,-3.9232507,0.01002607700002045
-0.006196183653265911,-2.480825,-0.6044069060740701,-0.5765972539727215,-3.0994349,0.009967152999934115
-0.0064003561025507295,-2.031024,-0.6270254999359935,-0.6044069060740701,-2.480825,0.010026308000078643
-0.006536930673754289,-1.3699367,-0.6440042724827771,-0.6270254999359935,-2.031024,0.009984691999989082
-0.006533765782084775,0.027926952,-0.6511474810380928,-0.6440042724827771,-1.3699367,0.010645538999938253
-0.006353099904201739,2.0122526,-0.6414817386959193,-0.6511474810380928,0.027926952,0.00947538400009762
-0.005943782136100236,4.203677,-0.6108132961949216,-0.6414817386959193,2.0122526,0.009867692999932842
-0.005237632913486318,7.0809784,-0.5544677084051879,-0.6108132961949216,4.203677,0.009986230999970758
-0.00430700324482915,9.278157,-0.47254808641550017,-0.5544677084051879,7.0809784,0.0100151530000403
-0.003126230072042273,9.767742,-0.367845446941149,-0.47254808641550017,9.278157,0.0109947700000248
-0.0023366464198046866,9.390814,-0.2800078933083159,-0.367845446941149,9.767742,0.009169537999923705
-0.0015079210460882324,8.580535,-0.19170014380643313,-0.2800078933083159,9.390814,0.009827615000062906
-0.0007263880489695126,7.8249564,-0.10972315830045885,-0.19170014380643313,8.580535,0.009993847000032474
0.00023598757205606452,7.2425065,-0.0228795230212243,-0.10972315830045885,7.8249564,0.011527306999937537
0.000717043806172177,6.687234,0.036193295634498225,-0.0228795230212243,7.2425065,0.008481539000058547
0.0013087706732744214,5.91827,0.09921548350603163,0.036193295634498225,6.687234,0.009999153999956434
0.0018092307615634432,5.011384,0.15382675662704304,0.09921548350603163,5.91827,0.00999322999996366
0.0022109330739144327,4.013996,0.19897066946845912,0.15382675662704304,5.011384,0.010003770000025725
0.0025082529884246528,2.9722848,0.23390744591833548,0.19897066946845912,4.013996,0.010001537999983157
0.002728392074006797,1.8136195,0.2602713367843337,0.23390744591833548,2.9722848,0.011017308000077719
0.0027795060328683775,0.6337311,0.27126097620762013,0.2602713367843337,1.8136195,0.008980845999985831
0.002719675032738948,-0.59772134,0.2714411136456443,0.27126097620762013,0.6337311,0.01000492299999678
0.00254255377022845,-1.7708039,0.25959712080663844,0.2714411136456443,-0.59772134,0.010001153999951384
0.0022409830820042088,-3.0135741,0.2356667672420088,0.25959712080663844,-1.7708039,0.010003537999978107
0.0018115476987682956,-4.2942877,0.19912717688901493,0.2356667672420088,-3.0135741,0.010000077000086094
0.0012787533911593632,-5.3272047,0.15101638104219606,0.19912717688901493,-4.2942877,0.01000069299993811
0.0006775851191024259,-6.018348,0.09432003905028907,0.15101638104219606,-5.3272047,0.009994461000019328
6.382118229927326e-05,-6.1307526,0.0335404274506306,0.09432003905028907,-6.018348,0.01000561499995456
-0.0005008753237319923,-5.6334367,-0.02535110418560641,0.0335404274506306,-6.1307526,0.010012000000074295
-0.0009357295666329363,-4.366864,-0.0752476045279076,-0.02535110418560641,-5.6334367,0.009978999999930238
-0.0012545152681535953,-3.1918328,-0.11301754318756824,-0.0752476045279076,-4.366864,0.009993770000050972
-0.0015393578815116665,-2.8429565,-0.1432205019369604,-0.11301754318756824,-3.1918328,0.01000961499994446
-0.0018715522927937067,-3.156897,-0.17399398153282958,-0.1432205019369604,-2.8429565,0.01025807700000314
-0.0022132219662364776,-3.6066105,-0.20690911157185857,-0.17399398153282958,-3.156897,0.009733154000059585
-0.0025937667227695534,-3.8023465,-0.24396899973056344,-0.20690911157185857,-3.6066105,0.010004076999962308
-0.0029969637742900124,-4.039736,-0.28314170749809137,-0.24396899973056344,-3.8023465,0.009990384000047925
-0.003434299643328158,-4.3675776,-0.3252060868912341,-0.28314170749809137,-4.039736,0.01000661599994146
-0.003903351580090763,-4.683528,-0.37049538004061383,-0.3252060868912341,-4.3675776,0.010007460999986506
-0.004385351315273187,-4.7422724,-0.4180090301037761,-0.37049538004061383,-4.683528,0.010081616000093163
-0.004817687030799656,-4.3947334,-0.46332154794573915,-0.4180090301037761,-4.7422724,0.009918460999983836
-0.00521065031730311,-3.9338071,-0.5049421506633277,-0.46332154794573915,-4.3947334,0.009994692999953259
-0.005554118429616888,-3.4294033,-0.5417865215706906,-0.5049421506633277,-3.9338071,0.010007692000044699
-0.005842635630572861,-2.882289,-0.5733607623013721,-0.5417865215706906,-3.4294033,0.010004999999978281
-0.006055348346613578,-2.1268983,-0.5984080462727199,-0.5733607623013721,-2.882289,0.010000537999985681
-0.006142163636618384,-0.79709274,-0.6136657692403633,-0.5984080462727199,-2.1268983,0.010436230999971485
-0.006064432273063104,0.8513613,-0.6134064949269437,-0.6136657692403633,-0.79709274,0.009555231000035747
-0.0057562290284818365,3.0852594,-0.5937336876584921,-0.6134064949269437,0.8513613,0.009994768999945336
-0.005209595070133582,5.460289,-0.5509822787618729,-0.5937336876584921,3.0852594,0.010005539000076169
-0.004460756680374142,7.4971485,-0.4862329723305361,-0.5509822787618729,5.460289,0.009994152999979633
-0.003579361635330392,8.797836,-0.40468346768611396,-0.4862329723305361,7.4971485,0.010009154000044873
-0.0027058715849530516,8.742699,-0.31701991684953906,-0.40468346768611396,8.797836,0.00999553899998773
-0.001904617391578522,8.002075,-0.23324130818357977,-0.31701991684953906,8.742699,0.010006537999970533
-0.0012012340672064843,7.0242124,-0.15805843620173274,-0.23324130818357977,8.002075,0.010006846000010228
-0.0005786742182714162,6.230294,-0.09181088231940465,-0.15805843620173274,7.0242124,0.00999623099994551
-1.8094510142481176e-05,5.614431,-0.0326328121314538,-0.09181088231940465,6.230294,0.009992308000050798
0.0004927108481937995,5.1123,0.02097856344846301,-0.0326328121314538,5.614431,0.009995846000038
0.0009628304742189682,4.694477,0.07004752728947936,0.02097856344846301,5.1123,0.010007153999936236
0.0013985210742181757,4.356906,0.1153044422894382,0.07004752728947936,4.694477,0.009999999999990905
0.0018427460777528976,4.1292534,0.15931399165521432,0.1153044422894382,4.356906,0.010372077000056379
0.002195136932535347,3.8046994,0.19749186707137578,0.15931399165521432,4.1292534,0.00962392299993553
0.0025016897092938243,3.05903,0.23184694331535716,0.19749186707137578,3.8046994,0.010010615000055623
0.0027008565140422746,1.9913311,0.25710088511816653,0.23184694331535716,3.05903,0.010000846000025376
0.002765877581022265,0.65412956,0.2702885065082043,0.25710088511816653,1.9913311,0.009969999999952961
0.0027024171051304464,-0.63124007,0.27040325857153724,0.2702885065082043,0.65412956,0.010026616000004651
0.0025315000433617884,-1.706518,0.2587053872002837,0.27040325857153724,-0.63124007,0.010007769000026201
0.0022722267684046967,-2.5800157,0.23721996218672747,0.2587053872002837,-1.706518,0.010024615000020276
0.0019569644375182754,-3.1868014,0.20854091468117336,0.23721996218672747,-2.5800157,0.009946230999958061
0.0015874589793876724,-3.6859756,0.17413473461151432,0.20854091468117336,-3.1868014,0.010012308000000303
0.0011654044162120966,-4.2318015,0.13459853400040095,0.17413473461151432,-3.6859756,0.009986691999984032
0.0005223763627009433,-4.770012,0.08234023857527198,0.13459853400040095,-4.2318015,0.01161061499999505
0.00015108086775677165,-5.2568274,0.040206301316592044,0.08234023857527198,-4.770012,0.008404230999985884
-0.0004188890744833289,-5.7000494,-0.01457640080311675,0.040206301316592044,-5.2568274,0.009999693000054322
-0.0010338579271311939,-6.147608,-0.07382471092095821,-0.01457640080311675,-5.7000494,0.01000169199994616
-0.0016936441026209389,-6.6061935,-0.1375534929308127,-0.07382471092095821,-6.147608,0.009993691999966359
-0.0023837585431673324,-6.907625,-0.20509088201290376,-0.1375534929308127,-6.6061935,0.009995308000043224
-0.003084067164827793,-6.997918,-0.27464426664566277,-0.20509088201290376,-6.907625,0.010003692000054798
-0.00374349337539048,-6.597509,-0.34260467247262155,-0.27464426664566277,-6.997918,0.00999753899998268
-0.004315710022018457,-5.719263,-0.4042041624561703,-0.34260467247262155,-6.597509,0.010002537999980632
-0.004754419464445407,-4.383182,-0.45473892601088195,-0.4042041624561703,-5.719263,0.010004461999983505
-0.005080041674943703,-3.2551706,-0.49293685698047146,-0.45473892601088195,-4.383182,0.010001614999964659
-0.005341326094447658,-2.6118798,-0.5222775242680577,-0.49293685698047146,-3.2551706,0.010001846000022852
-0.005562640009147015,-2.2124581,-0.5464029260960056,-0.5222775242680577,-2.6118798,0.010001538999972581
-0.0057444811313579385,-1.8199229,-0.5665564558407452,-0.5464029260960056,-2.2124581,0.009995846000038
-0.005872616790158677,-1.2606943,-0.5820852541271189,-0.5665564558407452,-1.8199229,0.010081614999990052
-0.005893310363966656,-0.21005875,-0.5893841492576869,-0.5820852541271189,-1.2606943,0.009925384999974085
-0.0057461814561690595,1.3437996,-0.5834526353755729,-0.5893841492576869,-0.21005875,0.010463615000048776
-0.005419411381998788,3.3198972,-0.5603181878469755,-0.5834526353755729,1.3437996,0.00992107699994449
-0.004947995803165615,5.104301,-0.5198389425010389,-0.5603181878469755,3.3198972,0.009610231000010572
-0.004323457088245167,6.2395306,-0.4630931718718088,-0.5198389425010389,5.104301,0.010004692000052273
-0.0036455069430831916,6.790571,-0.3979957875964593,-0.4630931718718088,6.2395306,0.009991845999934412
-0.0029816786788897684,6.6401205,-0.33085162413447133,-0.3979957875964593,6.790571,0.009998616000075344
-0.0023449197185328764,6.3575115,-0.2658119740153735,-0.33085162413447133,6.6401205,0.010007922999989205
-0.0017229641360347043,6.2181206,-0.20292655737595747,-0.2658119740153735,6.3575115,0.010001153999951384
-0.0011127924661279303,6.1024685,-0.14132740661724502,-0.20292655737595747,6.2181206,0.009999384000025202
-0.0005261635434234733,5.864484,-0.08148343554746033,-0.14132740661724502,6.1024685,0.010001538999972581
3.315103122060925e-05,5.605471,-0.024196745299853224,-0.08148343554746033,5.864484,0.009989000000018677
0.0005652511474466591,5.3147035,0.030436467296897154,-0.024196745299853224,5.605471,0.010005922999994254
0.001050862079744691,4.8536453,0.08129111493142588,0.030436467296897154,5.3147035,0.010002537999980632
0.0014700938673871153,4.196578,0.1265192574396785,0.08129111493142588,4.8536453,0.009994923000022027
0.0018203937424781172,3.500844,0.1650182099237277,0.1265192574396785,4.196578,0.01000307700007852
0.0020858596362129957,2.6555166,0.19579504166224604,0.1650182099237277,3.500844,0.009998384999903465
0.0022537257038490587,1.6789706,0.2174654772965953,0.19579504166224604,2.6555166,0.009999077000088619
0.002305311128668835,0.51522785,0.22844313661853874,0.2174654772965953,1.6789706,0.010006076999957259
0.00224098106264568,-0.6447282,0.22779635210622481,0.22844313661853874,0.51522785,0.009988923000037175
0.0020611667839094687,-1.7943314,0.21558810879746862,0.22779635210622481,-0.6447282,0.010010614999941936
0.0017778028042422132,-2.8350787,0.1924469330188828,0.21558810879746862,-1.7943314,0.009997462000001178
0.0014183267305739272,-3.597472,0.16029630166048656,0.1924469330188828,-2.8350787,0.009996231000059197
0.0009980590967109625,-4.203517,0.12129525715501219,0.16029630166048656,-3.597472,0.00999899999999343
0.0005271588066141684,-4.7078447,0.0767329681678186,0.12129525715501219,-4.203517,0.010001229999943462
2.710104580724295e-05,-4.9998846,0.028190957939364734,0.0767329681678186,-4.7078447,0.010000693000051797
-0.0004742995772765383,-4.999613,-0.02187844644731112,0.028190957939364734,-4.9998846,0.01001438399998733
-0.0009672944895115194,-4.9483547,-0.07152569423767668,-0.02187844644731112,-4.999613,0.009981384999946386
-0.001461375478995058,-4.9075336,-0.1209719269356523,-0.07152569423767668,-4.9483547,0.010033846000055746
-0.0019458633768686159,-4.8764877,-0.16973322898571339,-0.1209719269356523,-4.9075336,0.009967537999955312
-0.002552952940802908,-4.805296,-0.22414485337992368,-0.16973322898571339,-4.8764877,0.011240000000043437
-0.0029158141590702826,-4.724033,-0.2659034736953587,-0.22414485337992368,-4.805296,0.008764230999986466
-0.0033826455360012305,-4.669822,-0.31286516315752677,-0.2659034736953587,-4.724033,0.009998385000017151
-0.003847762647552139,-4.6599855,-0.3594700613382953,-0.31286516315752677,-4.669822,0.009990538000010929
-0.0043560372713318885,-4.739935,-0.40813959731447386,-0.3594700613382953,-4.6599855,0.010355307999930119
-0.004814715261265525,-4.9290695,-0.4547758069805887,-0.40813959731447386,-4.739935,0.009646538000083638
-0.005322606290472035,-5.0793786,-0.5048157405331897,-0.4547758069805887,-4.9290695,0.00999953899997763
-0.005811499000535432,-4.88164,-0.5546579931130098,-0.5048157405331897,-5.0793786,0.010007460999986506
-0.006223015856428522,-4.1166883,-0.5996413291558043,-0.5546579931130098,-4.88164,0.009998153999958959
-0.006509573380747527,-2.8665452,-0.6345515888403878,-0.5996413291558043,-4.1166883,0.00999830800003565
-0.006603286072057894,-0.6635062,-0.6555278337941357,-0.6345515888403878,-2.8665452,0.011884385000030306
-0.006477806933269252,1.9060509,-0.6504870212981579,-0.6555278337941357,-0.6635062,0.008113691999938055
-0.006000364796248248,4.7815547,-0.6170739447546318,-0.6504870212981579,1.9060509,0.00999253800000588
-0.005244881557989038,7.4573407,-0.555480761259081,-0.6170739447546318,4.7815547,0.010065154000017174
-0.004340913022634508,9.165594,-0.47293893902297135,-0.555480761259081,7.4573407,0.009931077000032928
-0.0033410715609509343,9.989498,-0.3771207440128773,-0.47293893902297135,9.165594,0.010004461999983505
-0.0023506251679632642,9.867844,-0.2776499763104727,-0.3771207440128773,9.989498,0.010018537999940236
-0.0014004578774846387,9.334917,-0.18078238775215527,-0.2776499763104727,9.867844,0.010088923000012073
-0.0005732988846981776,8.447805,-0.09280100138763565,-0.18078238775215527,9.334917,0.009895153999991635
0.00018068768367626546,7.4772716,-0.012843031124952609,-0.09280100138763565,8.447805,0.010041769000054046
0.0008180657306202254,6.423689,0.056391238330032914,-0.012843031124952609,7.4772716,0.009961076999957186
0.0016429857595247678,5.2696896,0.12954276972284468,0.056391238330032914,6.423689,0.012511615999983405
0.0018848270286758088,4.3020477,0.16542573881307407,0.12954276972284468,5.2696896,0.007497692000015377
0.0022345573021273516,3.4980023,0.20442208878804846,0.16542573881307407,4.3020477,0.00999899999999343
0.0026147092440145323,2.51368,0.2413869974518577,0.20442208878804846,3.4980023,0.012297692000061033
0.002706655061474239,1.5539153,0.2570314387828427,0.2413869974518577,2.51368,0.007692230999964522
0.002769699586291582,0.62964094,0.26795619098613555,0.2570314387828427,1.5539153,0.010006384999996953
0.0027274767032124834,-0.4205192,0.26900392300372167,0.26795619098613555,0.62964094,0.01002030699999068
0.0025635090042635035,-1.6364529,0.2587089360300706,0.26900392300372167,-0.4205192,0.010009846000002653
0.0022919808769322615,-2.723781,0.2369418090561304,0.2587089360300706,-1.6364529,0.009984385000052498
0.001939113461543126,-3.5172472,0.20568601899174616,0.2369418090561304,-2.723781,0.010016231000008702
0.001534047014881919,-4.0799875,0.1678365957164673,0.20568601899174616,-3.5172472,0.00996399999996811
0.0010969524563323963,-4.368795,0.12558228698960472,0.1678365957164673,-4.0799875,0.01000246099999913
0.0006370131500679871,-4.5973415,0.0807416027641415,0.12558228698960472,-4.368795,0.010002231000044048
0.00015975372865148247,-4.768338,0.03389231043325425,0.0807416027641415,-4.5973415,0.010004461999983505
-0.00032782880954741837,-4.8815312,-0.014328828998924861,0.03389231043325425,-4.768338,0.009994153999969058
-0.0008269628399333265,-4.994952,-0.06369338831746112,-0.014328828998924861,-4.8815312,0.009996384000032776
-0.001342699931880468,-5.1563396,-0.11445492196320214,-0.06369338831746112,-4.994952,0.01000099999998838
-0.001884480389747375,-5.414472,-0.16732524315666286,-0.11445492196320214,-5.1563396,0.010003076999964833
-0.0024483754207134233,-5.627343,-0.2225912276712024,-0.16732524315666286,-5.414472,0.010010308000005352
-0.0030076333184643395,-5.577895,-0.27869111452172324,-0.2225912276712024,-5.627343,0.010013154000034774
-0.003534963164594081,-5.295598,-0.33294398921546403,-0.27869111452172324,-5.577895,0.009978922999948736
-0.004020427306944882,-4.8265324,-0.3837018018083496,-0.33294398921546403,-5.295598,0.010029077000012876
-0.0044513323363386936,-4.3303432,-0.4293734769833371,-0.3837018018083496,-4.8265324,0.00997538399997211
-0.004854554841594251,-4.020341,-0.4711885636108476,-0.4293734769833371,-4.3303432,0.010014769000008528
-0.005237317208141652,-3.8364716,-0.5104273006590521,-0.4711885636108476,-4.020341,0.009988462000023901
-0.00559602433216558,-3.587016,-0.5475450244632223,-0.5104273006590521,-3.8364716,0.010000076999972407
-0.005893562200030051,-2.9754245,-0.5803569743092939,-0.5475450244632223,-3.587016,0.009999923000009403
-0.00601152739286882,-1.1800694,-0.6011307682750519,-0.5803569743092939,-2.9754245,0.009998231000054147
-0.005871115885460579,1.4023669,-0.6000185882071994,-0.6011307682750519,-1.1800694,0.010006230999920263
-0.005390136209834262,4.692269,-0.5691661364677265,-0.6000185882071994,1.4023669,0.01012446100003217
-0.004631245710289445,7.7987595,-0.5075570175736869,-0.5691661364677265,4.692269,0.009864538999977412
-0.003470875145449559,9.965193,-0.4117129796835939,-0.5075570175736869,7.7987595,0.010790846000077181
-0.002520045204062301,11.070307,-0.31423771215080065,-0.4117129796835939,9.965193,0.009267691999980343
-0.0014672322757979142,10.669481,-0.2062612070466171,-0.31423771215080065,11.070307,0.009933537999927466
-0.00047432557995850206,9.667488,-0.10320987025693365,-0.2062612070466171,10.669481,0.010134385000014845
0.00032860685171781526,8.238633,-0.014823878229171653,-0.10320987025693365,9.667488,0.009872154000049704
0.000999245798485607,6.6972165,0.05990649468374322,-0.014823878229171653,8.238633,0.010006846000010228
0.0014936600082082621,4.958855,0.1181003291649508,0.05990649468374322,6.6972165,0.00998515399999178
0.0018228111434290637,3.2833734,0.15936251116424283,0.1181003291649508,4.958855,0.010012384999981805
0.0020149448833987273,1.9203625,0.18538779420504953,0.15936251116424283,3.2833734,0.010002537999980632
0.002092800952255433,0.7787644,0.1988816634761479,0.18538779420504953,1.9203625,0.009998692000067422
0.0020732342927787,-0.1957479,0.20179614051351688,0.1988816634761479,0.7787644,0.009997923000014453
0.0019721557661293004,-1.0098683,0.19576532336757207,0.20179614051351688,-0.1957479,0.010004538999965007
0.0018159188518510213,-1.5627298,0.18290381725663662,0.19576532336757207,-1.0098683,0.009998846000030426
0.001622121568435224,-1.9371084,0.16540072218724639,0.18290381725663662,-1.5627298,0.010002230999930362
0.0013964536400435865,-2.2583122,0.14443120450762242,0.16540072218724639,-1.9371084,0.009996384000032776
0.001128443701392429,-2.6799343,0.11973921151758588,0.14443120450762242,-2.2583122,0.0100003080000306
0.0008193292247522425,-3.1071377,0.09087841504676683,0.11973921151758588,-2.6799343,0.009974231000001055
0.0004645144575225779,-3.5360603,0.05760570210087805,0.09087841504676683,-3.1071377,0.010017076999929486
6.582766289595933e-05,-3.9983013,0.01998779492381509,0.05760570210087805,-3.5360603,0.009985691999986557
-0.00037413375090942185,-4.3937316,-0.02200044931846646,0.01998779492381509,-3.9983013,0.010006692000047224
-0.000846233767354194,-4.7281256,-0.06757535503874262,-0.02200044931846646,-4.3937316,0.009992462000013802
-0.0013569538866992116,-5.1013136,-0.11675090405626862,-0.06757535503874262,-4.7281256,0.01000576900003125
-0.0019071720389326233,-5.510486,-0.16976990618304624,-0.11675090405626862,-5.1013136,0.009992461999900115
-0.002493433518876688,-5.853426,-0.226634046809866,-0.16976990618304624,-5.510486,0.010007846000007703
-0.0031035071200479596,-6.1136155,-0.28640619398487294,-0.226634046809866,-5.853426,0.009989461000031952
-0.0037435352889542677,-6.3916245,-0.3489747242223864,-0.28640619398487294,-6.1136155,0.01000677000001815
-0.004411580925494474,-6.6638384,-0.4143333807838144,-0.3489747242223864,-6.3916245,0.010012460999973882
-0.00539093661885312,-6.924456,-0.4951335644813536,-0.4143333807838144,-6.6638384,0.011892616000068301
-0.005835313704125864,-6.753113,-0.550609257758956,-0.4951335644813536,-6.924456,0.008111923000001298
-0.006427404319577484,-5.9241877,-0.6139782031971921,-0.550609257758956,-6.753113,0.00999722999995356
-0.006857994068164201,-4.304705,-0.6651297502054359,-0.6139782031971921,-5.9241877,0.010001385000009577
-0.007092092907852713,-2.3382897,-0.6983638854237518,-0.6651297502054359,-4.304705,0.01000576900003125
-0.007072775895727621,0.19299191,-0.7090953257209938,-0.6983638854237518,-2.3382897,0.010004615999946509
-0.006769434385489494,3.0315492,-0.6929676592145527,-0.7090953257209938,0.19299191,0.010003076999964833
-0.006094403524374447,6.316217,-0.6446494156154452,-0.6929676592145527,3.0315492,0.01033792300006553
-0.005171970426232899,9.705429,-0.5665519021889058,-0.6446494156154452,6.316217,0.009748999999942498
-0.003933464695557165,12.652052,-0.45595030444436924,-0.5665519021889058,9.705429,0.009893923000049654
-0.002464438687923026,14.600723,-0.3192692575909869,-0.45595030444436924,12.652052,0.010030615000005128
-0.001008214317638328,14.647526,-0.1734543643168437,-0.3192692575909869,14.600723,0.009970845999987432
0.0003323655475939355,13.423759,-0.033191865837371826,-0.1734543643168437,14.647526,0.009993307999934586
0.0013931004650618182,10.597076,0.08697051164601666,-0.033191865837371826,13.423759,0.010004846000015277
0.0021330921023760565,7.3891125,0.1769671756789119,0.08697051164601666,10.597076,0.010007308000012927
